Publication_date,Source,Scraped_category,Title,Summary,Article_Url
30-08-2024,SkyNews,Israel-Hamas War,"Hamas commander killed in West Bank, Israeli military says","Israeli border police say they have killed a senior Hamas commander in the
West Bank.The military says Wassem Hazem was killed in a car it said contained weapons, ammunition and large quantities of cash.Two other Hamas gunmen were killed by a drone while trying to escape from the vehicle, it said.There was no immediate comment from Hamas.In the village of Zababdeh, just outside Jenin, a burnt-out car riddled with bullet holes stood against a wall where thedriver crashed the vehicle after being pursued by an Israeli special forces unit, residents said.It comes as the UK says it is ""deeply concerned"" by Israel's ongoing operation in the occupied West Bank, warning that risk of instability was serious and that there was an urgent need for de-escalation.Israel says the raids across the northern West Bank over the last few days which have killed at least 19 people, nearly all militants, are aimed at preventing attacks.However Palestinians see them as a widening of the war in Gaza and an effort to perpetuate Israel's decades-long military rule over the territory.In a statement, the UK's foreign office added: ""The risk of instability is serious and the need for de-escalation urgent.Keep up with all the latest news from the UK and around the world by following Sky NewsRead more:Israel and Hamas agree brief ceasefiresHow powerful is Hezbollah?""We continue to call on Israeli authorities to exercise restraint, adhere to international law, and clamp down on the actions of those who seek to inflame tensions.""The UK strongly condemns settler violence and inciteful remarks such as those made by Israel's National Security Minister Ben-Gvir, which threaten the status-quo of the Holy Sites in Jerusalem.""Be the first to get Breaking NewsInstall the Sky News app for free",https://news.sky.com/story/hamas-commander-killed-in-west-bank-israeli-military-says-13205877
31-08-2024,SkyNews,Israel-Hamas War,Satellite images appear to show Israel's long-term military presence in Gaza,New satellite images suggest that Israel could be establishing infrastructure in the Gaza Strip to secure a long-term military presence. The Israeli war cabinet voted to keep troops at the Philadelphi corridor which separates Gaza from Egypt in the event of any ceasefire deal with Hamas.,https://news.sky.com/video/satellite-images-appear-to-show-israels-long-term-military-presence-in-gaza-13206251
29-08-2024,SkyNews,Israel-Hamas War,"Israel and Hamas agree to brief ceasefires in Gaza to distribute thousands of polio vaccines, WHO says","Israel and Hamas have tentatively agreed to a series of brief ceasefires in parts of Gaza so that the polio vaccine can be safely distributed, the World Health Organisation (WHO) has said.The pauses will begin on Sunday and will take place in three phases covering central Gaza first, then the south and finally the north.Rik Peeperkorn, WHO senior official for the Palestinian territories, said each pause will last three days, take place only during daylight hours - 6am to 3pm - and could be extended into a fourth day if needed.The United Nations is hoping to vaccinate an estimated 640,000 children in Gaza after traces of the polio virus were found in the sewage system two months ago.According to the WHO, a 10-month-old baby had been paralysed by the type-2 strand of the virus - the first case in Gaza in 25 years.At least 90% of children under the age of 10 need to be vaccinated to stop the virus from spreading. The Israeli government has been warned it could cross into Israel if left unaddressed.Read more:Five killed inside West Bank mosque, IDF saysGreat danger of all-out Middle East war lies aheadKeep up with all the latest news from the UK and around the world by following Sky NewsHamas official Basem Naim welcomed the news, and said: ""We are ready to cooperate with international organisations to secure this campaign, serving and protecting more than 650,000 Palestinian children in the Gaza Strip.""The US secretary of state Antony Blinken is said to have demanded Israel facilitate the vaccine distribution, on his recent visit to the country.Benjamin Netanyahu's office has denied a wider truce but said that it has been examining ways the vaccine can be rolled out. Hamas has released statements saying it will support a humanitarian truce.Please use Chrome browser for a more accessible video playerBe the first to get Breaking NewsInstall the Sky News app for freeIt comes as low-level discussions have been continuing in Qatar to try and secure a full ceasefire and hostage release. Some mediators are said to hope that the temporary pauses, if successful, might build confidence for a more substantial deal.Distributing the vaccine under bombardment is almost impossible, UN officials have told Sky News, and even with pauses in specific areas, it will still be hard to vaccinate all the children they need to.",https://news.sky.com/story/israel-and-hamas-agree-to-brief-ceasefires-in-gaza-to-distribute-thousands-of-polio-vaccines-who-says-13205656
29-08-2024,SkyNews,Israel-Hamas War,"Five killed inside Tulkarm mosque, IDF says, as 'concerning' Israeli operations continue in West Bank","Israel's military says it has killed five Palestinian troops inside a mosque in Tulkarm, in the West Bank, as it continues to carry out raids in the occupied territory.Overnight, the Israel Defence Forces (IDF) said they had killed five militants, including a well-known local commander, in the fighting at the mosque.Hundreds of Israeli troops - backed by helicopters, drones and armoured personnel carriers - were sent into the West Bank in the early hours of Wednesday.They targeted Tulkarm, as well as the West Bank city of Jenin and areas in the Jordan Valley.There was no immediate Palestinian confirmation of the death of Mohammed Jaber, known as Abu Shujaa, in the attack at the Tulkarm mosque.Jaber, a commander in the Islamic Jihad militant group in the Nur Shams refugee camp on the outskirts of Tulkarm, was killed along with four others in a shootout with Israeli forces early on Thursday, after they hid inside the mosque, according to Israeli authorities.Jaber is linked to numerous attacks on Israelis, including a deadly shooting in June.He was reported to have been killed earlier this year before he made a surprise appearance at the funeral of other militants where he received a hero's welcome.Another fighter was arrested in Tulkarm, the IDF said, adding a member of their paramilitary Border Police was wounded in the operation.Israeli military operations in the West Bank are said to be ongoing.In Jenin, bulldozers edged along empty streets on Thursday. Drones could be heard overhead while Israeli troops remained stationed in front of the city's main hospital, searching ambulances.There was also a complete network outage at Jawwal, one of the two main telecommunications companies in the Palestinian territories of Gaza and the West Bank.Read more:Israeli strikes in the West Bank kill at least 10Hostage rescued in operationWhy danger of all-out war lies ahead in Middle EastBe the first to get Breaking NewsInstall the Sky News app for freeMeanwhile, despite ongoing efforts and previous optimism, talks are ongoing over a ceasefire in Gaza.An overnight strike in Gaza City left a number of Palestinians, including at least one child, injured.A total of 40,602 people have been killed in Gaza since Israel launched its military response there after the 7 October attacks, according to the Hamas-run health ministry there. The ministry does not distinguish between combatants and civilians in its figures.Israel retaliated in Gaza after Hamas killed around 1,200 people and took hundreds more hostage.West Bank raids 'deeply concerning'Clashes with the Israeli military in the West Bank have risen sharply since the 7 October attacks and subsequent invasion of Gaza, while Israeli settlers have also launched frequent vigilante-style attacks on Palestinian communities.UN chief Antonio Guterres described the latest developments as ""deeply concerning"" and called for Israel to stop.EU foreign policy chief Josep Borrell also said the raids into the West Bank and rhetoric from leading Israeli politicians ""threatens to fuel further instability"".Hamas said 12 of its fighters were killed across the West Bank in clashes so far this week.Kamal Abu al-Rub, governor of Jenin, said on Wednesday that Israeli forces had surrounded the city. He claimed they had blocked exit and entry points, access to hospitals, and ripped up infrastructure in the refugee camp.The Palestinian health ministry in the West Bank said that Israeli forces had blocked roads to a hospital with dirt barriers, and surrounded other medical facilities.Israeli forces said they were trying to stop militants sheltering in hospitals.Keep up with all the latest news from the UK and around the world by following Sky NewsAt least 652 Palestinians have been killed in the West Bank by Israel since the war in Gaza began ten months ago, according to Palestinian health officials.Israel says 30 Israelis have been killed in attacks in Jerusalem and the West Bank during the same period.Israel says it has stepped up operations in the West Bank because it claims Iran is providing support and weapons to militant factions there.",https://news.sky.com/story/five-killed-inside-tulkarm-mosque-idf-says-as-concerning-israeli-operations-continue-in-west-bank-13205151
28-08-2024,SkyNews,Israel-Hamas War,"Israeli strikes in the West Bank kill at least 10, Palestinian officials say, as city of Jenin 'sealed off'","Israeli strikes in the West Bank have killed at least 10 people, according to the Palestine Red Crescent.The Israel Defence Forces (IDF) have launched raids across the occupied West Bank and sealed off the city of Jenin in what the Israeli foreign minister described as a ""full-fledged war"" against ""Islamic-Iranian terrorist infrastructures"".Israeli forces surrounded the city, blocking off exit and entry points and access to hospitals, the governor of Jenin, Kamal Abu al Rub, said on Palestinian radio.The Israeli military confirmed it was operating in the West Bank cities of Jenin and Tulkarm.They were said to have blocked roads to a hospital with dirt barriers and surrounded other medical facilities in Jenin.The Palestinian government said hospitals were under siege and warned of ""repercussions"" over what it said were threats to storm them.""Dozens of patients are currently being treated.. any incursion into them is a direct threat to the lives of patients and medical staff,"" a statement added.Seven people were killed early on Wednesday in Tubas, another West Bank city, and another two in Jenin, according to the Palestinian Health Ministry.Qassam Jabarin, 25, and Asem Balout, 39, were identified as the two people killed in Jenin, the ministry said.Middle East correspondentIt took us a few goes to reach the centre of Jenin.The main roads were blocked by IDF checkpoints, stopping what little traffic there was - the streets inside the city were almost deserted as most people stayed in the safety of their homes.The market, normally busy and a crucial centre of commerce, was closed and barricades were out across the street to slow IDF vehicles.We managed to get close to the refugee camp, but couldn't go further because of IDF operations. Ambulances continually drove past us, in both directions.The ones trying to reach Jenin's main hospital were stopped and searched to check they were transporting wanted militants. Many were refused access.It felt quieter than previous IDF raids I've covered in Jenin. There were a few bursts of gunfire, and a drone circling constantly overhead, but otherwise pretty quiet.That could be misleading. Israeli military officials tell me the operation could last a while longer yet and spread to other towns in the West Bank.Israel says it is determined to smash terrorist cells operating there, but they've been carrying out raids, almost constantly, and still find the need to do so.The underlying issues are much deeper and more complex - more civilian bodies could only make an already dire situation worse.Images from a morgue in Tubas show a number of dead from the latest West Bank attacks as it appeared the Israeli military was operating in a number of cities in the territory.The armed wings of Hamas, Islamic Jihad, and Fatah said in separate statements their gunmen were fighting Israeli forces in the three West Bank areas.Clashes with the Israeli military in the West Bank have risen sharply since the 7 October attacks and subsequent invasion of Gaza, while Israeli settlers have also launched frequent vigilante-style attacks on Palestinian communities.Israel described the overnight operation as a ""counter-terrorism"" strike, and posting on X, minister for foreign affairs Israel Katz said: ""The IDF has been operating with intensity since last night in the refugee camps of Jenin and Tulkarm to thwart Islamic-Iranian terrorist infrastructures that have been established there.""He accused Iran of working to set up an ""eastern terrorist front"".Mr Katz added: ""This is a full-fledged war, and we must win it.""Five killed in Monday airstrikeSeparately, the IDF said it had ""eliminated five terrorists"" operating in the area of Nur Shams, also in the West Bank, on Monday.Among those dead, they named Jibril Jasan Ismail, who they said was released as part of ""the agreement in November 2023"" - the same time Israel and Hamas conducted a large-scale hostage swap.""Also eliminated were the terrorists Mohanad Qarawi and Muhammad Yussef ... and the terrorist Adnan Jaber,"" the IDF added.Thousands of Palestinians have been arrested in recent military raids in the West Bank, and at least 637 have been killed since the 7 October attacks, according to Palestinian health ministry figures.Many of them are armed fighters but others are stone-throwing youths or uninvolved civilians.At least 30 Israelis have been killed in attacks in Jerusalem and the West Bank during the same period, according to Israeli tallies.Middle East correspondentThe IDF launched its latest military assault overnight in the West Bank on Tuesday. It is focused on the towns of Tulkarm and Jenin although other operations are ongoing elsewhere in the West Bank.Israeli officials say they are acting against attempts by Iran to smuggle weapons and explosives into the West Bank and encourage terror attacks against Israelis.The raids are not targeted at any specific militant group, although elements of Hamas and Islamic Jihad are one focus.The IDF has used drones to strike targets and there are reports of helicopter gunships circling above Jenin. Roads in and out have been shut off and access to hospitals is blocked.Violence in the West Bank, both attacks against Israelis but also IDF raids, has been on the rise since the start of 2023 and has increased further since 7 October.Israel says more than 150 attacks have originated from the West Bank in the past eleven months.A failed suicide bomb in Tel Aviv two weeks ago, which killed the attacker when it exploded in his rucksack and injured one other, is a dangerous development and has caused extreme concern in security circles.It's unclear how long this operation will last, the IDF is not putting a duration on it, nor are they saying how many soldiers are involved. But despite regular raids, sometimes daily, this is clearly one of the bigger operations for some time.Keep up with all the latest news from the UK and around the world by following Sky NewsAt least 16 killed in Khan YounisAt least 16 more people have been killed in Israeli strikes within Gaza, Palestinian officials also said on Wednesday.Five women and three children were among the dead in the southern city of Khan Younis.Those killed include a brother and sister, and their relative, who died in their home in the east of the city, the Nasser Hospital said.Meanwhile, in central Gaza, an Israeli airstrike late on Tuesday killed local journalist Mohamed Abdrabu and his sister.Read more from Sky News:Israeli hostage rescued in 'miraculous' operationWhy danger of all-out war still lies aheadCeasefire talks ongoingThe latest round of Israeli attacks comes as the US, Egypt, and Qatar continue to try to mediate a ceasefire agreement between Israel and Hamas.Despite recent optimism, including US President Joe Biden saying they were ""closer than we've ever been"" to a deal, a number of obstacles remain.One sticking point is the ongoing presence of Israeli forces in Gaza, Sky News' Middle East correspondent Alistair Bunkall said.Israel wants to keep forces in the enclave for security and strategic reasons.This includes preventing Hamas from rearming using routes such as the Philadelphi corridor - the border between Gaza and Egypt - which was used by the militant group for many years.Be the first to get Breaking NewsInstall the Sky News app for freeA total of 40,534 people have been killed in Gaza since Israel launched its military response there after the 7 October attacks, according to the Hamas-run health ministry there. The ministry does not distinguish between combatants and civilians in its figures.Israel retaliated in Gaza after Hamas killed around 1,200 people and took hundreds more hostage.",https://news.sky.com/story/israeli-strikes-in-the-west-bank-kill-at-least-nine-palestinian-officials-say-as-city-of-jenin-sealed-off-13204590
27-08-2024,SkyNews,Israel-Hamas War,"Israeli hostage rescued by troops in southern Gaza, IDF says","Israel's military says it has rescued a hostage who was kidnapped by Hamas on 7 October.Qaid Farhan Alkadi, 52, is in a stable medical condition and is being transferred for medical checks at a hospital, the IDF said, following a ""complex operation"" in southern Gaza.The Hostages Families Forum said in a statement his ""return home is nothing short of miraculous"". It said he ""endured 326 days in captivity"".Please use Chrome browser for a more accessible video playerMr Alkadi is from the Bedouin community - a predominately Muslim area - and was working as a security guard at a packing factory in Kibbutz Magen, one of several farming communities that were attacked last October.He has two wives and is the father of 11 children.The Israeli military released footage showing Mr Alkadi moments after the rescue.He appeared unshaven and gaunt but was seen sitting and smiling with soldiers before boarding a helicopter to a hospital.Mr Alkadi arrived by helicopter at a hospital where he was taken for medical checks - doctors described his condition as stable.His family rushed to the medical centre in the southern Israeli city of Beersheba to greet him.IDF spokesperson Rear Admiral Daniel Hagari said Mr Alkadi was rescued from an ""underground tunnel following accurate intelligence"".He said Israel would ""pursue the return of our hostages through all means possible"".Please use Chrome browser for a more accessible video playerAbout 108 hostages are believed to still be held by Hamas, about a third of whom are thought to be dead.A large number of hostages were released in exchange for Palestinians imprisoned by Israel during a ceasefire last November.Last week, the IDF said it recovered the bodies of six hostages in an overnight operation in Gaza.What is preventing a hostage deal?Both recovery operations come as the United States, Egypt and Qatar try to mediate a ceasefire agreement between Israel and Hamas.Sky News' Middle East correspondent Alistair Bunkall said the ongoing negotiations are currently happening on a ""much lower level"" than they previously have been.""The main division between Israel and Hamas is the ongoing presence of Israeli forces in Gaza, particularly in the Philadelphi and Netzarim corridors,"" Bunkall said.He said Israeli Prime Minister Benjamin Netanyahu is insisting that forces remain in the territory for security and strategic reasons, as he wants to prevent Hamas from rearming using routes such as the Philadelphi corridor - the border between the Gaza Strip and Egypt - which was used by the militant group for many years.Read more from Sky News:Gaza ceasefire talks in Cairo 'constructive'Analysis: Great danger lies aheadKeep up with all the latest news from the UK and around the world by following Sky News""Hamas says they don't want to do a deal unless Israeli forces withdraw. That is one of the main reasons why talks have continued to fail,"" Bunkall said.Over the last few days, Israel has issued several evacuation orders across Gaza as it continues to battle Hamas fighters in central and southern areas.Please use Chrome browser for a more accessible video playerIsrael's retaliatory offensive since 7 October has killed more than 40,000 Palestinians, according to local health officials, who do not distinguish between civilians and fighters.Most of the displaced population now live in the southern city of Khan Younis and Deir al Balah, in central Gaza.",https://news.sky.com/story/israeli-hostage-rescued-by-troops-in-southern-gaza-idf-says-13203939
11-09-2024,SkyNews,US,Kamala Harris tells Donald Trump 'Putin would eat you for lunch' as presidential candidates clash in TV debate,"Donald Trump and Kamala Harris have clashed over issues including abortion, the economy and illegal immigration in their first - and possibly only - debate before the US election.Ms Harris's attacks appeared to get under her rival's skin at times, claiming people left his rallies out of ""boredom"" and Russian President Vladimir Putin ""would eat him for lunch"".Meanwhile, Mr Trump frequently resorted to accusing her of allowing massive illegal immigration, as well as being a dangerous ""Marxist"" and the worst vice president ever.Please use Chrome browser for a more accessible video playerTrump v Harris debate live: Pivotal night in US electionThe debate in Philadelphia began with Ms Harris approaching Mr Trump for a handshake - an awkward pleasantry in the 100-minute face-off.Ms Harris addressed voters directly into the camera several times as she made promises including cutting the cost of living and restoring abortion rights.Read more:Harris rattles nonsense-talking Trump - analysisUltimate guide to the election'Comrade Kamala' - Harris's key challengesThe ex-president, however, focused on the two moderators throughout as the debate took place without a live studio audience.In the opening duels, Mr Trump claimed Ms Harris had no plan for the economy and - as part of the Biden administration - had presided over high inflation and a flood of illegal immigrants taking jobs.The vice president, in turn, accused the Republican of planning ""a tax cut for billionaires and big corporations"".During one of Mr Trump's frequent references to a ""dangerous"" immigrant influx, he made a bizarre claim there were cases of them eating people's pets.""In Springfield, they're eating the dogs. The people that came in. They're eating the cats. They're eating the pets of the people that live there,"" he said.The debate moderator interjected to clarify that officials in Springfield, Ohio, had reported no credible reports of such incidents.Please use Chrome browser for a more accessible video playerAbortion rights were another key moment of the evening.Ms Harris hit out at ""Trump abortion bans"" and said it was ""unconscionable"" that government should dictate what women do with their bodies.During his presidency, Mr Trump installed three Supreme Court justices who helped overturn the constitutional right to abortion in 2022.The 78-year-old defended the move, saying the issue had been ""tearing the country apart"" and that he had led on IVF rights.""Each individual state is voting. It's the vote of the people now. It's not tied up in the federal government. I did a great service in doing it,"" said Mr Trump.Ms Harris said his claim her vice presidential pick, Tim Walz, supported abortion in the ninth month was a ""bunch of lies"" as she painted a sobering picture of what some women now go through.""Now in over 20 states there are Trump abortion bans which make it criminal for a doctor or nurse to provide health care,"" she said.""In one state it provides prison for life. Trump abortion bans that make no exception even for rape and incest.""'Love letters to Kim Jong-un'The former president, who's looking to return to the White House despite his numerous legal troubles, looked rattled early on when Kamala Harris claimed people left his rallies ""out of exhaustion and boredom"".Mr Trump hit back that his events were ""the most incredible rallies in the history of politics"" and said Ms Harris was ""bussing"" people to her events and ""paying them"".Among other subjects, the two nominees were questioned on Ukraine, Gaza and Afghanistan.Please use Chrome browser for a more accessible video playerMr Trump suggested a win for the Democrats would end up with World War 3 and painted Ms Harris as a ""horrible negotiator"" who wouldn't be able to stand up for America.She hit back that Putin ""would eat you for lunch"", claiming he ""exchanged love letters"" with Kim Jong-un and ""admires dictators"".Ms Harris said America's top military commanders viewed him as a liability who is easily manipulated.""It is absolutely well known that these dictators and autocrats are rooting for you to be president again, because they're so clear they can manipulate you with flattery and favours,"" said Ms Harris.Please use Chrome browser for a more accessible video playerBe the first to get Breaking NewsInstall the Sky News app for freeMr Trump repeated his belief the Ukraine invasion wouldn't have happened if he were in charge and claimed he would end it within days if he wins the election.On Gaza, Ms Harris insisted Israel had a right to defend itself but that a ceasefire and a path towards a two-state solution was vital. Mr Trump claimed she ""hated"" Israel and had refused to meet President Netanyahu.'Not even close'Ms Harris's performance was praised by the man who she replaced as a candidate following his own debate debacle.Joe Biden posted on X that the debate ""wasn't even close"" - but the 59-year-old told supporters afterwards there remained ""a lot of work to do"".Mr Trump called it his ""best debate ever"" and claimed his opponent ""lost"" as he made a rare move of entering the spin room to defend his performance.There are so far no plans for a second debate - with the ex-president telling reporters he would ""have to think about it"".Please use Chrome browser for a more accessible video playerKeep up with all the latest news from the UK and around the world by following Sky NewsBefore Tuesday night, a summary of opinion polls by FiveThirtyEight put Ms Harris just ahead at 47.2% to 44.4% - it remains to be seen if the TV showdown will significantly shift those numbers.There was also a boost post-debate for the Democrat hopeful when Taylor Swift posted on Instagram to say she backed Ms Harris.""I'm voting for @kamalaharris because she fights for the rights and causes I believe need a warrior to champion them,"" she wrote.""I think she is a steady-handed, gifted leader and I believe we can accomplish so much more in this country if we are led by calm and not chaos.""Soon afterwards, the Harris campaign celebrated the endorsement on X by showcasing Harris-Walz friendship bracelets.Referencing the lyrics of Swift's hit ...Ready For It? - her team posted an image of the bracelets, which can be purchased on the campaign's official site, saying: ""Are you ready for it? Harris-Walz friendship bracelets have hit the store!""Friendship bracelets have become synonymous with Swift and her sold-out Eras tour with fans exchanging them with one another.",https://news.sky.com/story/kamala-harris-tells-donald-trump-putin-would-each-you-for-lunch-as-presidential-candidates-clash-in-tv-debate-13212669
11-09-2024,SkyNews,US,"Aggression, disrespect and insult - a confrontation that Trump has rarely faced","As the old saying goes, even the dogs in the street know he was talking nonsense.Donald Trump rolled out the long-debunked rumour that Haitian immigrants were eating pet dogs and cats in Springfield, Ohio.The debate moderator, in serious tone, duly interjected that they'd contacted the ""city manager"" who had played it down.It felt like comedy (there was laughter in the spin room) until we were reminded this was the serious matter of who would be the next leader of the free world.Trump v Harris debate: Live updates and reactionKeep up with all the latest news from the UK and around the world by following Sky NewsIt wasn't, perhaps, the best performance by the leader of the Republican Party.Kamala Harris will be content that she asserted an authority and stage presence that rattled Donald Trump - calling him weak, saying that Vladimir Putin would have him for lunch and saying that people left his rallies out of exhaustion and boredom.Trump v Harris: How body language spoke as loudly as the wordsWhere did Donald Trump's pet-eating claims come from?Kamala Harris tells Donald Trump 'Putin would eat you for lunch' as presidential candidates clash in TV debateIt was a confrontation that Donald Trump has seldom experienced - in its aggression, disrespect and withering insult.Read more:Taylor Swift endorses Kamala Harris minutes after debateHow Vance used 'hillbilly' roots to become VP candidateMigrants try to forget election could mean life or deathThe arrest that changed Tim Walz's lifeHarris assailed him on his record and personality in a way that he doesn't face in interview by journalists, neutral or otherwise.She employed the structured hostility of the trained prosecutor and it unsettled Trump.He was, nonetheless, robust in his response.While she styled herself a president for all Americans, he dismissed her as a worst-ever vice president whose time in the White House had been a failure.He made a best effort to orientate discussion onto subject areas - immigration, the economy - where he was confident he would score, deploying familiar arguments that will resonate with his support base.Harris was never going to shift that section of the electorate. It is unshakeable through the highs and lows.She will hope that a confident, assertive performance reaches the middle ground and demonstrates credentials for office and an excuse not to vote Trump.Be the first to get Breaking NewsInstall the Sky News app for freeTo win this debate was to leave the viewer believing in one candidate over the other, to emerge with authority and credibility enhanced.Democrats extolled the Harris performance, while Republicans were insistent that their man carried the day.Curiously, Donald Trump made an unscheduled appearance in the spin room afterwards and took questions from journalists.It begged the question: why not let a 90-minute debate performance speak for itself?It was, perhaps, the action saying a lot of a man who hadn't said enough.",https://news.sky.com/story/harris-rattles-nonsense-talking-trump-and-gets-under-his-skin-like-never-before-13212721
11-09-2024,SkyNews,US,Trump v Harris debate: What were the key points?,"Former president Donald Trump and vice president Kamala Harris engaged in a fiery debate ahead of the US election on 5 November.The stakes were high for both candidates heading into the showdown at the National Constitution Center in Philadelphia.Here are some of the key takeaways from the debate:Project 2025Donald Trump insisted he had nothing to do with Project 2025 after Kamala Harris said he would introduce its ""dangerous"" policies.They are a set of conservative proposals prepared by some of Mr Trump's closest policy advisers, although the former president said the policy document is not part of his campaign.Follow the latest on the Trump v Harris debate reactionAbortion fact-checkBoth candidates clashed over abortion, with Mr Trump saying babies had been ""executed"" under certain state laws and Ms Harris saying his view was ""insulting to women"". Here, moderators stepped in to fact-check the former president.'Bored' at Trump ralliesMs Harris invited voters to go to a Trump rally to see people leave early due to ""exhaustion and boredom"" - the former president, clearly riled, hit back by saying ""people don't go to her rallies"".People 'eating cats and dogs'Moderators were forced to step in again when Mr Trump repeated claims that immigrants in Springfield were eating cats and dogs - something local authorities say has not been reported to them.Assassination attemptReferring to the assassination attempt on him, Mr Trump said he ""probably took a bullet to the head"" because of Democrats ""weaponising"" him.Putin swipeMs Harris told Mr Trump that Russian President Vladimir Putin would ""eat you for lunch"" after he said he would stop the war in Ukraine if he were elected.Another debate?In a surprise visit to the spin room to defend himself after the debate, Mr Trump failed to commit to taking part in another, while the Democrats indicated Ms Harris would be willing to.👉 Tap here to follow the Sky News Daily podcast - 20 minutes on the biggest stories every day 👈Trump's reactionMr Trump told reporters in the spin room he thinks it was his ""best debate ever"" arguing it made Harris look ""weak"".Taylor Swift endorsementMoments after the debate, Taylor Swift endorsed Kamala Harris in an Instagram post to her 284 million followers - and signed off as ""childless cat lady"" in reference to Mr Trump's running mate JD Vance's comments about Democrat leaders from a 2021 Fox News interview.Read more:Who is favourite to win the US election?Harris: What drove her to become VPTrump claims illegal immigrants are 'eating pets'RatingsPolling for CNN showed Ms Harris's favourability ratings up - while one TV commentator described Mr Trump's performance as being ""as bad as Biden"".Be the first to get Breaking NewsInstall the Sky News app for freeReactionSky News' sister network NBC has been reporting on the reaction, with some Republican supporters describing how Ms Harris was able to ""bait"" Trump as she appeared to ""get under his skin"". Another said she sat back and let him ""sound old, angry and rambling"".Meanwhile, two campaign officials for Ms Harris said the endorsement from Taylor Swift was a surprise and what they viewed as a ""decisive victory"" which spoke to her ability to attract support.",https://news.sky.com/story/trump-v-harris-debate-what-were-the-key-points-13212733
11-09-2024,SkyNews,US,Harris-Trump debate: Who came out on top?,"Vice president Kamala Harris and former president Donald Trump have gone head to head for the first time.👉 Tap here to follow the Sky News Daily podcast - 20 minutes on the biggest stories every day 👈In a fiery 90 minutes, Ms Harris attacked the former president over his criminal convictions and the size of the crowds at his rallies, while Mr Trump doubled down on claims the Democrats had damaged the US economy.Mark Austin is joined by US correspondent James Matthews from the floor of the debate hall for this episode of the Daily to go through the key moments from the debate and look at the impact a surprise entry from pop mega-star Taylor Swift could have ahead of the election in November.Audio credit: ABC News Presidential DebateProducer: Soila ApparicioEditor: Philly BeaumontFor more information on dates and tickets for the live shows",https://news.sky.com/story/harris-trump-debate-who-came-out-on-top-13212709
