Publication_date,Source,Scraped_category,Title,Summary,Article_Url
05-09-2024,SkyNews,Science & Tech,Why are scientists hunting for great white sharks in Ireland?,A team of researchers have picked the Great Blasket Island in Co Kerry to begin their search for the first recorded great white shark in Irish or UK waters.,https://news.sky.com/video/why-are-scientists-hunting-for-great-white-sharks-in-ireland-13209737
02-09-2024,SkyNews,Science & Tech,"What is RSV? Symptoms, complications and the new vaccine","A vaccine is being rolled out for RSV - short for respiratory syncytial virus - for the first time among pregnant women and older people.The common illness which infects 90% of children under the age of two circulates in the UK every winter, typically starting in October and peaking in December or January.The virus, which can be caught at all ages, is normally mild. But it can lead to severe lung infections, including pneumonia and infant bronchiolitis, and is a leading cause of infant mortality globally.Officials suggest the vaccine programme could ease the pressure on the NHS.Here is what you need to know about RSV, its symptoms, the complications it can cause and the vaccine rollout.What is RSV?RSV is short for respiratory syncytial virus.It is a very common virus and most children will have had it by the time they are two.However, it can reinfect older children and adults may also catch it. Older adults are particularly at risk of complications.Illness from the virus is the main cause of winter pressures in children's hospitals each year, leading to increased demands on paediatric intensive care units and cancelled operations.It accounts for approximately 20,000 hospital admissions in children under one year and is responsible for 20 to 30 infant deaths in the UK each year, according to the Department of Health and Social Care.What are the symptoms of RSV?Most children infected with RSV will only experience mild symptoms, including:• runny nose• decrease in appetite• coughing• sneezing• fever• wheezingThese symptoms usually come in stages, rather than all at once. In very young children, the only symptoms may be irritability, decreased activity, and breathing difficulties.What are the possible complications?RSV can cause a chest infection called bronchiolitis, which mainly affects children under two.It is usually mild and can be treated at home, according to the NHS, but it can be serious.Bronchiolitis is not the same as bronchitis, which causes a cough with lots of mucus and can affect people of all ages.The symptoms of bronchiolitis include:• breathing more quickly• finding it difficult to feed or eat• noisy breathing (wheezing)• becoming irritableSymptoms are usually worst between days three and five, and the cough usually gets better in three weeks, the NHS says.Some children have a higher risk of getting seriously ill with bronchiolitis, including children born very prematurely, those with a heart or lung condition or a weakened immune system.About three in 100 babies with bronchiolitis will need hospital treatment, according to Asthma + Lung UK.Read more from Sky News:Should you get the flu jab? Why it's not just a 'bad cold'Measles warning amid 'devastating resurgence' of diseaseWhen should you seek treatment?The NHS advises parents to call 999 or go to A&E if any of the following happens:• your child is having difficulty breathing - you may notice grunting noises or their tummy sucking under their ribs• there are pauses when your child breathes• your child's skin, tongue or lips are blue• your child is floppy and will not wake up or stay awake.Parents should ask for an urgent GP appointment or call 111 if any of the following happens:• your child has had a cold and it's getting worse• your child is feeding or eating much less than normal• your child has had a dry nappy for 12 hours or more, or shows other signs of dehydration• your baby is under 3 months and has a temperature of 38C or more, or is older than 3 months and has a temperature of 39C or higher• your baby feels hotter than usual when you touch their back or chest, or feels sweaty• your child is very tired or irritable.How does the vaccine rollout work?It started on 1 September, with women being offered it from 28 weeks into pregnancy and a one-off catch up programme to target those aged between 75 and 79 to ensure older people are protected going into this winter.The vaccine, which is given via injection into your upper arm, will be offered to eligible people through the NHS.Women should be offered the vaccine at around the time of their 28-week antenatal appointment, as getting vaccinated as close to 28 weeks as possible provides the best protection for babies, the NHS says.They advise speaking to your maternity service or GP surgery if you're 28 weeks pregnant or more and have not been offered the vaccine.People aged 75 to 79 should also be offered the vaccine by their GP surgery.What treatment is available if someone gets RSV?There is no specific treatment for RSV and instead treatment is aimed at relieving symptoms.The anti-viral drug ribavirin has been licensed for treating RSV and is sometimes used in severe cases, but its effectiveness has not been established.At home, symptoms of RSV and bronchiolitis can be treated with child paracetamol or ibuprofen. Saline nasal drops may make it easier for them to breathe, and feeding babies upright can also help.In hospital, a child with bronchiolitis may be given extra oxygen. If they are struggling to feed, they may be given food or fluids through a feeding tube. They may also be treated with nasal suction to get rid of excess mucus in the nostrils.'Vaccine can prevent trauma'Health minister Andrew Gwynne has shared his family's experience with RSV.His grandson was just weeks old when he contracted the virus, which developed into bronchiolitis.He was put in an induced coma by medics and spent two weeks in intensive care.""It was just heart-breaking watching this tiny, weeks old baby just helpless on the machine,"" Mr Gwynne said.""Around 20,000 babies a year are hospitalised with RSV, and very tragically between 20 and 30 a year will die from it.""And yet it's entirely preventable. So that's why this vaccine is so important.""I don't want any parent or grandparent to have to go through the trauma that we went through with our grandson with something that is entirely preventable, which RSV is.""Mr Gwynne added that the vaccine ""will ease enormous pressure on the NHS"".Christine Burlison, whose baby became seriously ill from the virus, is urging pregnant women to take up the new vaccine.Her daughter, Aria, was 11 days old when she began struggling to breathe and was taken to hospital.Doctors said she had developed bronchiolitis, a blocking of the airways in the lungs, as a result of RSV.""Now having the option of a vaccine that could prevent other families having to go through the same experiences as ours did is simply amazing,"" Ms Burlison said.""The most terrible thing that you can face as a parent is seeing your child struggling to breathe.""Having that protection for a newborn is all you could wish for.""",https://news.sky.com/story/what-is-rsv-symptoms-complications-and-when-parents-should-seek-medical-help-13012335
24-08-2024,SkyNews,Science & Tech,Two astronauts are stuck in space - how will they pass time (and survive) until 2025?,"It sounds like the plot of a sci-fi film: two astronauts are stranded in space and won't be coming back for another six months.Sunita ""Suni"" Williams and Commander Barry ""Butch"" Wilmore arrived at the International Space Station (ISS) in June as the first crew to test Boeing's new Starliner, which suffered helium leaks and thruster failures before it docked - raising questions over how safe it is for the return flight.Boeing has insisted the astronauts are not stuck and said ""there's no increased risk"" in bringing them back in the Starliner, but NASA has opted to bring them back on a SpaceX flight in February 2025 instead.They should have only been in space for eight days, but they've now been there for nearly three months.But do they have enough supplies for another six months, how are they coping mentally and what is day-to-day life like at the ISS?Size and facilitiesThe ISS is 356ft (109m) end-to-end, one yard shy of the full length of an American football field including the end zones.The living and work space, NASA says, is larger than a six-bedroom house, and has six sleeping quarters, two bathrooms, a gym, and a 360-degree view bay window.As you'll see later, it's not quite as luxurious as it sounds.Ms Williams and Mr Wilmore aren't alone; they're sharing the facilities with seven other astronauts from other missions; four of them fellow Americans and three of them Russians.Is there enough food, water and oxygen?Yes, there are reserve supplies up there to keep astronauts going for plenty of time.The space station has its own oxygen-generating systems, and about 50% of oxygen exhaled from carbon dioxide is recovered.As for water, the station has a urine-into-drinking-water recycling system, and a part of that system also captures moisture released into the cabin air from the crew's breath and sweat.Food supplies are a bit fancier. Meals are created at NASA's Space Food Systems Laboratory in Houston, where chefs focus on making food appetising as well as nutritious.Much of it is dehydrated, meaning it has to be filled up with water before being consumed, while some is ready-made and just needs to be heated.There's meat (barbecued beef brisket is one example of a meal on offer), eggs, vegetables, bread, savoury snacks and sweet treats in the station's kitchen.Crew members are also allowed to request some of their own personal favourites from off the shelves.In a video on NASA's YouTube channel, Ms Williams revealed her favourite commodity was Nutter Butter spread - and showed off a jar her family had sent up for her.When were supplies last sent?The spacecraft regularly receives more supplies from Earth, with the last one arriving on 6 August.Launched on a rocket from Kazakhstan on 30 May, the supplies included about three tonnes of food, fuel and other supplies for Ms Williams, Mr Wilmore and the seven other crew members on board.The crew can essentially place their orders for what they want to come on these crafts by speaking to Mission Control ahead of launches.That was good news for Mr Wilmore and Ms Williams, who were forced to ditch their personal suitcases before taking off in June to make room for extra equipment, meaning they've had to wear spare clothes that were already at the ISS upon arrival.Their own clothes finally arrived with the 6 August supplies, and more supplies are set to be sent up in a few months.Once supply ships are emptied at the ISS, the crew fill them with their rubbish before sending them back to Earth.How do you use a toilet without gravity?There are some things space-based movies just don't cover - but Ms Williams got into the grittier details of space life on NASA's YouTube channel.In the video filmed in 2012, Ms Williams showed off the toilet, which somewhat resembles one you might see on an aeroplane.Read more:Army barracks to house deep space radar to help protect the UKHow blasting 'glitter' into Mars' atmosphere could make it more habitableThe difference is there are two separate tubes to go in - one for urine and one for poo. The urine one, which is coloured yellow, is attached to the wall and almost looks like a vacuum cleaner - and fittingly it has a suction function to prevent gravity from causing a mess.The tube for poo looks like more of a typical toilet, with a seat too - though you have to hold on to a handle on the wall next to it to avoid floating away as you go.On the bright side, there's about half-a-dozen types of toilet paper stuffed into bags on the toilet walls, including wet wipes and disinfectant wipes in case ""things don't go correctly,"" as Ms Williams puts it.Astronauts are also each given toiletry kits that come with things like a toothbrush and toothpaste (which you have to either swallow or spit into a tissue) and a hairbrush - which Ms Williams says is pointless in space because gravity constantly keeps your hair upright.What about sleeping arrangements?Remarkably you can sleep on the floor, on the wall or on the ceiling.That's because without gravity, the crew never feel like they are lying down. It makes no difference whether they are on the floor, standing up or upside down - it all feels the same.So the ISS has sleeping stations about the size of phone booths that the crew get into, which consist of a sleeping bag and a pillow on the floor, wall and ceiling.Leisure timeWhen they aren't running space experiments, the crew can enjoy their view of Earth from the station's observatory deck, or head to the Advanced Resistive Exercise Device (ARED) in the Tranquillity node - a fancy term for gym equipment.The ARED offers traditional upper and lower-body exercises, such as squats, dead lift, heel raises, bicep curls and bench press by using vacuum cylinders to replicate weights in gyms.The crew is encouraged to use it throughout their space stays, as muscle and bone loss is common on long missions.How are the pair feeling?They are both retired navy captains and longtime NASA astronauts who already have long space station missions behind them.Mr Wilmore, 61, and Ms Williams, 58, said going into this test flight that they expected to learn a lot about Starliner and how it operates.At their only news conference from space in July, they assured reporters they were keeping busy, helping with repairs and research, and expressed confidence in all the Starliner testing going on behind the scenes.""I have a real good feeling in my heart that the spacecraft will bring us home, no problem,"" Ms Williams told reporters.""That mantra you've heard, 'Failure is not an option,' that's why we are staying here now,"" Mr Wilmore said.""We trust that the tests that we're doing are the ones we need to do to get the right answers, to give us the data that we need to come back.""Mr Wilmore's wife Deanna told AP in early August that he is ""content"" at the space station, ""neither worrying nor fretting"".She said Mr Widmore, who is a longtime elder at a church in Texas, has faith God is in control, and that this gives his family ""great peace"".In its latest update, NASA said Ms Williams and Mr Wilmore both supported the plan to come back in a SpaceX craft ""fully"".What's happening now?Starliner will now return to Earth unmanned, while the two astronauts are set to return in February on aSpaceX Crew Dragon spacecraft which is due to launch next month as part of a routine astronaut rotation mission.In a recent press conference, NASA administrator Bill Nelson said returning on the Starliner craft would be too dangerous.""Spaceflight is risky,"" he said. ""Even at its safest, and even at its most routine. A test flight by nature is neither safe nor routine.""Associate administrator Jim Free then added: ""The uncertainty in our [technological] margins is what drove our decision.""Many of Starliner's thrusters in the propulsion system overheated when fired and leaks of helium, used to pressurise the thrusters, appear to be connected to how frequently they are used, NASA's commercial crew manager Steve Stich previously explained.Speaking at the most recent press conference, Mr Stitch explained: ""The bottom line relative to bringing Starliner back is there was just too much uncertainty in the prediction of the thrusters.""If we had a model - if we had a way to accurately predict what the thrusters would do for the undock and all the way through the deorbit burn and through the separation sequence, I think we would have taken a different course of action.""But when we looked at the data and looked at the potential for thruster failures with a crew on board, and then getting into this very tight sequence of finishing the deorbit burn, which puts the vehicle on an entry, and then immediately manoeuvring from that into a step sequence to separate the service module and crew module, it was just too much risk for the crew.""Be the first to get Breaking NewsInstall the Sky News app for freeWill this be the longest anyone has spent in space?No - Russian Valeri Polyakov set that record in the mid-1990s, spending 437 days off Earth.And last year NASA astronaut Frank Rubio came back from a 371-day trip alongside Russian astronauts Sergey Prokopyev and Dmitri Petelin, breaking the record for the longest amount of time spent in space by an American.That trip, much like this one, was prolonged by technical difficulties, and was only meant to take six months.",https://news.sky.com/story/how-will-two-astronauts-stuck-in-space-pass-time-and-survive-until-2025-13194024
10-09-2024,SkyNews,Science & Tech,Chatbot start-up SplxAI lands $2m amid growing cybersecurity threat,"A start-up which helps companies protect against cyberattacks targeting their AI chatbots has raised millions of dollars to fund its expansion.Sky News understands that SplxAI, which was founded earlier this year, will announce this week that it has secured $2m from investors led by Inovo.vc, South Central Ventures and Runtime Ventures.The company says it aims to plug ""gaping security holes"" in conversational AI, with chatbots now used by more than 1.5 billion people globally.It has built what it describes as an advanced security platform called Probe which can identify vulnerabilities in chatbot systems before they are exposed by cyberattackers.Angel investors including David Politis, founder of BetterCloud, and Elad Schulman, whose company Segasec was sold to Mimecast, have also invested in SplxAI's pre-seed round.The issue of AI chatbot security has become increasingly critical as their use has exploded in recent years.Many large companies now use them in place of armies of customer service agents, although their effectiveness is often mixed.Rachel Reeves signals first budget will be painful mix of spending cuts, tax rises and higher borrowing'Most generous voluntary redundancy package ever' offered to staff at Britain's biggest steelworksUK economy continued to flatline in July recording no growth as Labour came to power - ONSA number of tech giants, including Microsoft and OpenAI, whose ChatGPT system is the world's most prominent of its kind, have been the subject of data breaches and other cyberattacks.Keep up with all the latest news from the UK and around the world by following Sky NewsSplxAI said it had recently been able to identify 'content bias vulnerabilities' with an IKEA AI assistant which demonstrated ethnic bias in its responses, risking both reputational damage and a loss of customer trust.The company was founded by Kristian Kamber, a sales executive, and Ante Gojsalic, an AI consultant.""We're experiencing a paradigm shift in GenAI security, with huge implications for organisations that come under attack,"" Mr Kamber, SplxAI's chief executive, said.""As such, there is an ever-growing need for continuous, proactive security systems to keep a constant eye on conversational AI as it is used across businesses, and as a means of communicating with customers.""Research suggests that the market for generative AI security products is likely to grow from $7bn this year to $40bn by 2030.SplxAI's new funding will be used to accelerate product development, and expand its workforce and operations, particularly in the US.Karol Lasota, a principal at Inovo.vc, said: ""In the AI gold rush, sell shovels - Splx wants to be one of the key shovels in the GenAI space.""They make sure 'shovels', or in this instance chatbots, don't break or act in a way that could be damaging.""Be the first to get Breaking NewsInstall the Sky News app for freeJure Mikuz, managing partner at South Central Ventures, said: ""In GenAI-powered industries, cybersecurity tools are the guardians of innovation, shielding sensitive data from cyber threats that evolve as fast as technology itself.""",https://news.sky.com/story/chatbot-start-up-splxai-lands-2m-amid-growing-cybersecurity-threat-13212179
07-09-2024,SkyNews,Science & Tech,Two astronauts left behind on ISS as troubled Boeing Starliner capsule lands on Earth empty,"Boeing's Starliner capsule, which has been plagued with problems, has returned to Earth, leaving two astronauts behind on the International Space Station (ISS).The spacecraft - running on autopilot - parachuted into the New Mexico desert six hours after setting out.Cameras caught the capsule as a white streak coming in for the touchdown at 11.01pm local time (5.01am on Saturday UK time), which drew cheers from Boeing's Mission Control.NASA judged it too risky for Butch Wilmore and Suni Williams to get back into the spacecraft.It means they'll remain on the ISS until February, more than eight months after blasting off on what should have been a quick trip lasting just eight days.Shortly after Boeing's long-delayed capsule was launched in orbit in June, issues were spotted before it arrived at the space station involving multiple thruster failures and propulsion-system helium leaks.Boeing carried out extensive thruster tests in space and on the ground and said the vessel could safely bring the astronauts back.But NASA disagreed, preferring to leave them on the station.There were some snags during Starliner's reentry, including more thruster issues, but Starliner made a ""bull's-eye landing,"" said NASA's commercial crew program manager Steve Stich.Boeing has suffered several problems after signing a contract with NASA worth more than $4bn (£3bn) a decade ago, to take astronauts to and from space.Read more from Sky News:How will the astronauts pass time - and survive - until 2025?Moon cave 'could be base' for future astronautsIts first test flight with no one aboard in 2019 ran into so many problems it had to repeat it in 2022, when even more flaws cropped up, and the cost of repairs topped $1bn (£0.76bn).In contrast, SpaceX's crew ferry flight later this month will be its 10th for NASA since 2020.Its Dragon capsule will take off with only two astronauts instead of four, as two seats are reserved for Wilmore and Williams for the return leg.Keep up with all the latest news from the UK and around the world by following Sky NewsStarliner will be transported back to NASA's Kennedy Space Center, where the analysis of what went wrong takes place.NASA officials stressed that the space agency remains committed to having two competing US companies transporting astronauts.Be the first to get Breaking NewsInstall the Sky News app for freeThe goal is for SpaceX and Boeing to take turns launching crews - one a year per company - until the space station is abandoned in 2030 right before its fiery reentry.That doesn't give Boeing much time to catch up, but the company intends to push forward with Starliner, according to NASA.",https://news.sky.com/story/two-astronauts-left-behind-on-iss-as-troubled-boeing-starliner-capsule-lands-on-earth-empty-13210886
06-09-2024,SkyNews,Science & Tech,Boeing's faulty Starliner spacecraft heading back to Earth - leaving astronauts in orbit,"The Starliner space capsule which developed faults as it transported two NASA astronauts to the International Space Station (ISS) is to be flown back to Earth unmanned on Friday.It should be taking test pilots Sunita ""Suni"" Williams and Commander Barry ""Butch"" Wilmore back to Earth, but the pair are staying on the ISS instead after NASA decided it would not risk having them on board as planned.The capsule suffered thruster failures and helium leaks on its way to the station in June, leaving the US space agency's bosses to decide whether to bring the pair home or leave them in space.NASA decided the retired US navy captains, who expected to be in space for eight days, would instead return on a SpaceX flight in February, extending their stay at the ISS to eight months. They have now been there for three months.If all goes well, the Starliner capsule, running on autopilot carrying two empty blue spacesuits and some old station equipment, will touchdown in the New Mexico desert six hours after setting out.Boeing has been bedevilled by problems after it signed a contract with NASA worth more than $4bn (£3bn) a decade ago, to take astronauts to and from space.Its first test flight with no one aboard in 2019 ran into so many problems it had to repeat it in 2022, when even more flaws cropped up, and the cost of repairs topped $1bn (£0.76bn).In contrast, SpaceX's crew ferry flight later this month will be its 10th for NASA since 2020.Its Dragon capsule will take off with only two astronauts rather than four as two seats are reserved for Wilmore and Williams for the return leg.The stuck astronauts have lived on the space station before and settled in just fine, even though their mission focus has changed, NASA officials have said.Please use Chrome browser for a more accessible video playerThe capsule had suffered multiple thruster failures and propulsion-system helium leaks by the time it arrived at the space station.Boeing carried out extensive thruster tests in space and on the ground, and said the vessel could safely bring the astronauts back. But NASA disagreed, preferring to leave them on the station.Be the first to get Breaking NewsInstall the Sky News app for freeStarliner will make a faster, simpler getaway than planned, using springs to push away from the space station and then short thruster firings to gradually increase the distance.The original plan called for an hour of dallying near the station, mostly for picture-taking; that was cut to 20 or so minutes to reduce the stress on the capsule's thrusters and keep the station safe.Read more:How will the astronauts pass time - and survive - until 2025?Dangers of late-phase solar flaresIn pictures - blue supermoonKeep up with all the latest news from the UK and around the world by following Sky NewsAdditional test firings of Starliner's 28 thrusters are planned before the all-important descent from orbit.Engineers want to learn as much as they can since the thrusters won't return to Earth; the section containing them will be ditched before the capsule re-enters.",https://news.sky.com/story/boeings-faulty-starliner-spacecraft-heading-back-to-earth-leaving-astronauts-in-orbit-13210765
06-09-2024,SkyNews,Science & Tech,Telegram chief Pavel Durov: Arrest was 'misguided' and app is no 'anarchic paradise',"Telegram boss Pavel Durov has admitted his encrypted messaging app is not perfect but strongly denied it was an ""anarchic paradise"" as he broke his silence following his arrest in France.Writing on the platform in his first public comments since his detention, the chief executive argued the approach taken by the French authorities was ""misguided"" and should have raised concerns with the company.He pointed out they had access to a ""hot line"" he had helped set up and could have contacted Telegram's EUrepresentative at any time.The Russian-born 39-year-old, who became a French citizen in 2021, was held last month in connection with the use of the social media app for child sex abuse images, drug trafficking and fraud.Read more: Who is Telegram founder Pavel Durov?His arrest in France signalled a shift in how countries may deal with tech chiefs over illegal content on their platforms.The billionaire entrepreneur wrote: ""We are driven by the intention to bring good and defend the basic rights of people, particularly in places where these rights are violated.""All of that does not mean Telegram is perfect.""Even the fact that authorities could be confused by where to send requests is something that we should improve.""But the claims in some media that Telegram is some sort of anarchic paradise are absolutely untrue.""We take down millions of harmful posts and channels every day.""Please use Chrome browser for a more accessible video playerHe said: ""If a country is unhappy with an internet service, the established practice is to start a legal action against the service itself.""Using laws from the pre-smartphone era to charge a CEO with crimes committed by third parties on the platform he manages is a misguided approach.""Building technology is hard enough as it is.""No innovator will ever build new tools if they know they can be personally held responsible for potential abuse of those tools.""Establishing the right balance between privacy and security is not easy.""Analysis: Tide could be turning against social media giants and their bossesMr Durov added: ""Telegram's abrupt increase in user count to 950 million caused growing pains that made it easier for criminals to abuse our platform.""That's why I made it my personal goal to ensure we significantly improve things in this regard.""We've already started that process internally, and I will share more details on our progress with you very soon.""I hope that the events of August will result in making Telegram - and the social networking industry as a whole - safer and stronger.""Keep up with all the latest news from the UK and around the world by following Sky NewsTelegram offers end-to-end encryption - effectively protecting data from being intercepted - and has a strong focus on privacy.But while it is a critical source of information on Russia's war in Ukraine, it has also been used for criminal activity and recently by far-right activists who sparked riots in the UK over the Southport stabbings.Be the first to get Breaking NewsInstall the Sky News app for freeWestern governments have often criticised Telegram for a lack of content moderation, which experts say opens up the messaging app for potential exploitation by criminal and extremist gangs.In 2022, Germany issued fines of €5.1m (£3.7m) against Telegram for breaching laws which regulate large online platforms, including failing to establish a way of reporting illegal content.",https://news.sky.com/story/telegram-chief-pavel-durov-arrest-was-misguided-and-app-is-no-anarchic-paradise-13210422
06-09-2024,SkyNews,Science & Tech,"Inside clinic which uses HD cameras, radar and lasers during controversial high-tech MOTs","A new high-tech screening clinic co-founded by the boss of Spotify hopes to revolutionise healthcare by picking up signs of disease long before there are any symptoms.Neko Health uses high resolution cameras, lasers and radar to capture millions of data points around the body, checking for problems that could become serious and even life-threatening in future.It's the latest in a wave of companies offering controversial high-tech MOTs. Some doctors warn they may increase health inequities and add to NHS workload by referring people with potentially insignificant findings.Daniel Ek - the chief executive of the music streaming service - and his partner Hjalmar Nilsonne want to engage with the debate.In one of the clinic's softly-lit scanning rooms, Hjalmar tells me that healthcare has traditionally been about treating symptoms - ""reactive"", as he calls it.""We have to find a way to become more proactive, more preventative, to help people stay healthy longer,"" he says.""Instead of giving them medicine, give them long-term health.""Neko Health's first clinic outside its hometown of Stockholm, Sweden, is a world away from the busy London shopping street that it lies beneath.It looks like something straight out of sci-fi.In the centre of the room is a booth not unlike the teleporters in Star Trek.Step inside and nine cameras - HD, 3D and thermal - take more than 2,000 images to build a high-resolution map of every mole, freckle and blemish on your skin.If you return for annual checks it allows the clinic to track changes in size, pigmentation and other warning signs of skin cancer.Next to the booth there's more tech that could easily have been wielded by Star Trek's Dr McCoy on his starship crewmates.To spot early signs of cardiovascular disease lasers analyse the stiffness of arterial walls, shimmering patterns of green light check blood circulation and blood pressure cuffs take simultaneous readings on all four limbs.There's a blood sample taken too to measure cholesterol, blood glucose, biomarkers of inflammation and lots more.In less than an hour millions of data points are collected and analysed, with a doctor explaining the findings.For the record I, like 79% of those scanned in the Stockholm clinic's first year, got a clean bill of health.But 14% of the clients in Sweden needed medical treatment for something picked up in the health check. And 1% had potentially life-saving care for serious problems they were previously unaware of.More than three-quarters of customers have booked again for a year's time. Most, it seems, consider the checks worth the £300 cost.It's a growing market.You can pay several thousands to companies offering whole-body MRI scans to see what's going on below the skin.Kim Kardashian gave a celebrity buzz to a company called Prenuvo by referring to its scanner as a ""life-saving machine"" in an Instagram post.The shift towards disease prevention has big champions.Professor Sir John Bell, now of the Ellison Institute of Technology in Oxford, was instrumental in creating the UK Biobank, Genomics England, and more recently the Our Future Health study - all initiatives to dive deep into patient data to spot signs of disease.He says preventative health checks will be the norm in the next 10 years.Not the rudimentary lifestyle questionnaires the NHS offers to mid-life patients now. There'll be far more tech - and AI - running the rule over our inner health.But it's a mindshift for the NHS.""People don't want to talk to you about cardiac problems until you have chest pain, and then they're quite keen to talk to you,"" Professor Bell says.Be the first to get Breaking NewsInstall the Sky News app for free""But the trouble is, they picked it up too late because for the last 35 or 40 years it's been accumulating in your cardiac vessels. You've been asymptomatic, so nobody's done anything about it.""Understanding which diseases you have and capturing them fast at their earliest stage will mean you have a much longer, healthy life expectancy.""But other doctors are more cautious.Dr Saira Ghafur, a respiratory physician at Imperial College London, is concerned that the people who are most likely to have underlying health problems are the least likely to be able to afford private check-ups. It could make existing health inequalities even worse, she fears.There's also the risk private health checks will add to NHS waiting lists, Dr Ghafur tells me. They'll pick up lots of issues that need NHS follow-up but ultimately turn out to be nothing to worry about.And then there's the lack of evidence that the issues picked up actually matter.""We have to make sure that we're doing prevention right,"" she says. ""For that, we need a very strong evidence base.""But we are going to have to wait many years to be able to show that doing this screening, collecting these data points, has actually resulted in better (health) outcomes.""That hasn't deterred people from signing up to Neko Health. Its Stockholm clinic has a waiting list of 20,000 and it expects strong demand for checks at its London branch.Hjalmar Nilsonne comes from a family of doctors and says he understands the concerns of an overworked medical profession.Keep up with all the latest news from the UK and around the world by following Sky NewsThe company does follow-up checks itself to be sure the problems picked up on scan are significant before telling people to seek NHS treatment.He wants the health service to see preventative health checks as a help, not a hindrance.""70% of the healthcare costs in society come from chronic disease,"" he says. ""Most chronic disease can be prevented or greatly delayed if you find it early enough.""So we're really focused on finding the early signs that things are going in the wrong direction and helping you find the ways to counteract that and avoid it in the first place.""",https://news.sky.com/story/inside-clinic-which-uses-hd-cameras-radar-and-lasers-during-controversial-high-tech-mots-13210079
05-09-2024,SkyNews,Science & Tech,Watch: This is how a mushroom wearing a robot body dances,"Scientists have discovered a new way of controlling robots by using mycelium - the fungal network attached to the roots of mushrooms.Researchers at Cornell University and the University of Florence created a pair of new robots, one shaped like a starfish and the other on wheels, and then grew mycelium into the electronics.The fungus then responded to different light conditions, triggering electrical impulses and making the robots move.The fact fungal networks are alive and thrive in all sorts of conditions makes them ideal for controlling robots in unexpected environments.""Living systems respond to touch, they respond to light, they respond to heat, they respond to even some unknowns, like signals,"" said the study's lead author Anand Mishra from Cornell's Organic Robotics Lab.""That's why we think, OK, if you wanted to build future robots, how can they work in an unexpected environment? We can leverage these living systems, and any unknown input [that] comes in, the robot will respond to that.""The robots walked and rolled in response to the natural spikes in the fungus's signals.China's robotic dogs still a novelty to most - as firms grapple with military using tech as weaponsRobot dentist performs world's first fully automated procedureScientists attach living skin to robots to make them smileRead more from science and technology:Talented dogs can remember names of toys for yearsStrange noises heard from faulty Boeing spacecraft'Mobile phone use doesn't increase brain cancer risk'Then the researchers used ultraviolet light to stimulate them, which caused them to change the way the robots moved.Keep up with all the latest news from the UK and around the world by following Sky NewsThis demonstrated the fungus's ability to react to their environment.Be the first to get Breaking NewsInstall the Sky News app for free""In this case we used light as the input, but in the future it will be chemical,"" said the study's senior author Rob Shepherd.""The potential for future robots could be to sense soil chemistry in row crops and decide when to add more fertiliser, for example, perhaps mitigating downstream effects of agriculture like harmful algal blooms.""",https://news.sky.com/story/watch-this-is-how-a-mushroom-wearing-a-robot-body-dances-13209972
05-09-2024,SkyNews,Science & Tech,"Giving children salt water nasal drops can cut duration of a cold and stop it spreading, study suggests","Giving children a solution made up of salt and water can cut the duration of a cold by two days, researchers have suggested.A study found that cold symptoms lasted for an average of six days after using salt water nasal drops - also known as saline solution - compared to eight days after using typical cold medicine.It could also cut the chance of passing colds on to other family members.Professor Steve Cunningham, from the University of Edinburgh who worked on the ELVIS-Kids randomised controlled trial, said: ""Children have up to 10 to 12 upper respiratory tract infections - what we refer to as colds - per year, which have a big impact on them and their families.""There are medicines to improve symptoms, such as paracetamol and ibuprofen, but no treatments that can make a cold get better quicker.""We found that children using salt water nose drops had cold symptoms for an average of six days when those with usual care had symptoms for eight days.""The children receiving salt water nose drops also needed fewer medicines during their illness.""Reducing the duration of colds in children means that fewer people in their house also get a cold, with clear implications for how quickly a household feels better and can return to their usual activities like school and work.""He said the 2.6% salt water concentration cannot currently be bought over-the-counter and needs to be made up by parents, which his team will help with by releasing ""simple instructions"" and a video within the next few days.Explaining how salt may work to cut the length of colds, Prof Cunningham said: ""Salt is made up of sodium and chloride. Chloride is used by the cells lining the nose and windpipes to produce hypochlorous acid within cells, which they use to defend against virus infection.Read more from Sky News:Royal Navy service member diesUnaired clip from The Jeremy Kyle Show released for first timeBotched Fyre Festival due for a comeback""By giving extra chloride to the lining cells, this helps the cells produce more hypochlorous acid, which helps suppress viral replication, reducing the length of the virus infection, and therefore the duration of symptoms.""407 children aged up to six took part in the study, which was presented at the European Respiratory Society Congress in Vienna.Some 301 children developed a cold and the parents of 150 of these were given sea salt and taught to make and apply salt water nose drops to the children's noses (three drops per nostril, a minimum of four times per day, until well).The other 151 children had usual care.Keep up with all the latest news from the UK and around the world by following Sky NewsIn children given the drops, fewer households (46%) reported family members catching a cold versus the typical methods (61%).Some 82% of parents said the nose drops helped their child get better quickly while 81% said they would use nose drops in the future.Dr Matthew Siggins, research fellow at the National Heart and Lung Institute at Imperial College London, who was not involved in the study, said the research showed a degree of success with reducing the length of symptoms, ""albeit only moderately"".He said results of the trial matched a larger study in adults conducted at Southampton University, which also showed the application of simple saline water reduced symptoms by around two days on average.He called for future studies to help design sprays that can more effectively suppress symptoms and spread.",https://news.sky.com/story/giving-children-salt-water-nasal-drops-can-cut-duration-of-a-cold-and-stop-it-spreading-study-suggests-13210224
