Publication_date,Source,Scraped_category,Title,Summary,Article_Url
2024-09-09,BBC,news,El Salvador police chief dies in 'suspicious' copter crash,"The president has ordered an investigation, saying the crash should not be treated as an accident.",https://www.bbc.com/news/articles/cz9w81plz3lo
2024-09-09,BBC,news,Venezuela country profile,"Provides an overview of Venezuela, including key dates and facts about this South American country.",https://www.bbc.com/news/world-latin-america-19649648
2024-09-08,BBC,news,Venezuela's Gonz lez vows to 'continue to fight' for democracy,Spain has granted asylum to Edmundo Gonz lez after he left his homeland on Saturday.,https://www.bbc.com/news/articles/c623yqdn7eeo
2024-09-08,BBC,news,Venezuelan opposition leader lands in Spain after fleeing homeland,"Edmundo Gonz lez landed at a military base in Madrid, where he will be granted political asylum.",https://www.bbc.com/news/articles/c14zdypxr7no
2024-09-07,BBC,news,Venezuelan forces surround embassy sheltering opposition figures,The Argentine embassy is sheltering six political figures opposed to Venezuelan President Nicol s Maduro.,https://www.bbc.com/news/articles/c207958pp9qo
2024-09-05,BBC,news,Venezuela opposition: Everyone knows we won vote,Opposition leader Maria Corina Machado says foreign nations should recognise Edmundo Gonz lez as Venezuela's president.,https://www.bbc.com/news/articles/c5ypreexqxlo
2024-09-04,BBC,news,Controversial Mexican judicial reform passes key hurdle,"The reform, which would see judges elected by popular vote, is triggering strikes.",https://www.bbc.com/news/articles/cvgx4jgqlz4o
2024-09-03,BBC,news,Arrest warrant issued for Venezuela opposition candidate,Venezuela's opposition claims Edmundo Gonz lez defeated President Nicolas Maduro in July's disputed presidential election.,https://www.bbc.com/news/articles/cn47pn0jjnxo
2024-08-31,BBC,news,Musk's X banned in Brazil after disinformation row,The social media giant says it refused to comply with a judge's order to appoint a legal representative.,https://www.bbc.com/news/articles/c5y3rnl5qv3o
2024-08-30,BBC,news,X braced for Brazil ban as judge's deadline passes,The social media giant says it refused to comply with a judge's order to appoint a legal representative.,https://www.bbc.com/news/articles/cvg41n533zno
2024-08-29,BBC,clip news,Brazil police clamp down on claw machines,Officers are investigating whether organised crime gangs are involved in running the machines.,https://www.bbc.com/news/videos/cgky23m80v5o
2024-08-29,BBC,clip news,Argentina police pepper spray pension protesters,They were protesting the president's plan to veto measures to raise pensions in line with Argentina's triple-digit inflation.,https://www.bbc.com/news/videos/c2l1r92e5rzo
2024-08-28,BBC,news,Venezuelan opposition leader's lawyer detained,"As new anti-government protests loom, Perkins Rocha becomes the latest opposition figure to be seized.",https://www.bbc.com/news/articles/ceq5z15xglpo
2024-08-28,BBC,news,St Kitts and Nevis media guide,"An overview of the media in St Kitts and Nevis, as well as links to broadcasters and newspapers.",https://www.bbc.com/news/world-latin-america-20032557
2024-08-28,BBC,news,St Kitts and Nevis country profile,"Provides an overview of St Kitts and Nevis, including key facts about this Caribbean nation.",https://www.bbc.com/news/world-latin-america-20032548
2024-08-27,BBC,news,Brazil suspects criminals set record S o Paulo fires,"Officials say the fires were almost exclusively caused by ""human action"" and were likely set deliberately.",https://www.bbc.com/news/articles/clywk7nzqjvo
2024-08-26,BBC,news,Stuck in one of the world's toughest jails - against judges' orders,Jos  Duval Mata's family has not heard from him since he was swept up in El Salvador's gang crackdown.,https://www.bbc.com/news/articles/c9wjk00dj5ro
2024-08-23,BBC,news,Venezuelan court upholds Maduro s disputed victory,The country's highest court agrees with election authorities despite the absence of full voting tallies.,https://www.bbc.com/news/articles/c3w658z4403o
2024-08-23,BBC,news,The Reverend fighting to bring abortion out of the darkness,Restrictive abortion laws which are still common in the Caribbean are coming under challenge.,https://www.bbc.com/news/articles/c93pqgvr0gwo
2024-08-21,BBC,news,Venezuelan opposition journalist detained in crackdown,Ana Carolina Guaita is the latest person to be detained in a post-election crackdown by authorities.,https://www.bbc.com/news/articles/ce8134108p2o
2024-08-21,BBC,news,Trinidad and Tobago refloats mystery oil spill tanker,"Some 50,000 barrels of oil have leaked since the ship overturned off the Caribbean nation's coast in February.",https://www.bbc.com/news/articles/c5y52r5568vo
2024-08-19,BBC,news,What did Prince Harry and Meghan s Colombia trip achieve?,The couple's South America visit was an attempt to still show their influence on the world stage.,https://www.bbc.com/news/articles/c4gdkljn78ko
2024-08-19,BBC,clip news,Watch: Meghan speaks Spanish during Colombia trip,Prince Harry and his wife Meghan have been taking part in a series of events in Colombia.,https://www.bbc.com/news/videos/cwy4xd9pxpgo
2024-08-18,BBC,news,Protests across Venezuela as election dispute goes on,Opposition leader Mar a Corina Machado joined thousands of demonstrators in the capital Caracas.,https://www.bbc.com/news/articles/cgedgqqy7x9o
2024-08-17,BBC,news,Deep in the Amazon rainforest lives a community whose hearts age more slowly,Studies show the hearts and brains of Bolivia's indigenous Tsimane people are the healthiest on the planet.,https://www.bbc.com/news/articles/ceq55l2gdxxo
2024-08-17,BBC,news,X suspends business in Brazil over censorship row,The social media platform says its legal representative was threatened by a supreme court judge.,https://www.bbc.com/news/articles/cgjv857plevo
2024-08-16,BBC,news,"We are no longer debating facts, says Harry in Colombia",The Duke and Duchess of Sussex are visiting Colombia following an invitation from the vice-president.,https://www.bbc.com/news/articles/ce31qld552lo
2024-08-15,BBC,news,Millions more Colombians living in conflict zones - NGO,"The number of Colombians faced by armed groups has gone up hugely, the Norwegian Refugee Council warns.",https://www.bbc.com/news/articles/c8rxkr830lgo
2024-08-15,BBC,news,Argentina's ex-president accused of abusing partner,Alberto Fern ndez's ex-partner alleges psychological threats and physical aggression - charges he denies.,https://www.bbc.com/news/articles/c935njzn004o
2024-08-14,BBC,news,UN slams Venezuela repression and lack of transparency,"July's presidential election lacked ""basic transparency and integrity"", a UN panel of experts finds.",https://www.bbc.com/news/articles/cvg35q8p8zjo
2024-08-12,BBC,news,Venezuela opposition urges global protest over poll result,"The opposition says it will keep up the pressure on the Maduro government, which it accuses of election fraud.",https://www.bbc.com/news/articles/c4gqlnpk4v9o
2024-08-11,BBC,news,Concerns over 'dangerous gases' at closed copper mine,A legal dispute over the facility in Panama has caused new environmental fears.,https://www.bbc.com/news/articles/cy9eegzwdl5o
2024-08-11,BBC,news,Cancer doctors and family with dog among Brazil plane crash dead,"As investigations continue into the crash that killed 62 people, more details emerge about the victims.",https://www.bbc.com/news/articles/cvg4mjx0124o
2024-08-10,BBC,news,All bodies recovered after 62 die in Brazil plane crash,Teams worked through Saturday to find victims of the disaster in S o Paulo state which killed all on board.,https://www.bbc.com/news/articles/c4gzpl2j260o
2024-08-10,BBC,clip news,Aerial video shows 'horror scene' after Brazil plane crash,All 61 people on board were killed when a Voepass plane came down in S o Paulo state.,https://www.bbc.com/news/videos/ckg10mmne4mo
2024-08-10,BBC,news,Plane crash in Brazil's S o Paulo state kills all 62 on board,A passenger aircraft travelling on a domestic route comes down in the town of Vinhedo.,https://www.bbc.com/news/articles/c07e9x0d4p2o
2024-08-10,BBC,news,'I went to the balcony and saw the plane spinning',"Witnesses in Vinhedo describe the moment a Voepass plane fell out of the sky, leaving 62 people dead.",https://www.bbc.com/news/articles/clynvpzz0n6o
2024-08-10,BBC,news,In pictures: Brazil's deadly plane crash,Three days of mourning have been declared for those killed in the Voepass flight which crashed in Vinhedo.,https://www.bbc.com/news/articles/cgl2430566yo
2024-08-09,BBC,news,Venezuelan president bans X for 10 days over Musk row,Nicol s Maduro and X owner Elon Musk have traded barbs since last month's disputed presidential vote.,https://www.bbc.com/news/articles/c5ypx0p84rgo
2024-08-08,BBC,news,Judge rejects bulk of Mexico's $10bn US guns lawsuit,Mexico's government has long alleged that US-made guns are have contributed to high rates of violence.,https://www.bbc.com/news/articles/c98510jdee4o
2024-08-08,BBC,news,Venezuela security forces swoop on activists as repression worsens,Pressure groups say there is a new pattern of more targeted arrests following the disputed election.,https://www.bbc.com/news/articles/clynl7plg8yo
2024-08-06,BBC,news,Criminal probe launched into Venezuela opposition leaders,"The attorney general, a government ally, accuses Mar a Corina Machado and Edmundo Gonz lez of ""incitement"".",https://www.bbc.com/news/articles/c74ll793g42o
2024-08-05,BBC,news,The Venezuela crisis explained,"An election dismissed by independent observers as ""undemocratic"" has thrown Venezuela into turmoil.",https://www.bbc.com/news/world-latin-america-48121148
2024-08-05,BBC,news,Mexican journalist killed while under police protection,Alejandro Mart nez had been reporting on violent crime for several years.,https://www.bbc.com/news/articles/cm2333jzp17o
2024-08-04,BBC,news,Venezuela opposition leader emerges despite arrest threat,"Mar a Corina Machado appears at a protest in Caracas, defying threats of arrest from President Maduro.",https://www.bbc.com/news/articles/c0krrgypq70o
2024-08-03,BBC,news,Overwhelming evidence Venezuela opposition won election - Blinken,"The US secretary of state insists Venezuelans' votes in the recent presidential election ""must count"".",https://www.bbc.com/news/articles/cd1d10453zno
2024-08-01,BBC,news,Maduro manoeuvring to stay in power in Venezuela,"Under pressure to back up claims he won the election, President Maduro turns to the country's top court.",https://www.bbc.com/news/articles/cyj439myd1jo
2024-08-01,BBC,news,Maduro promises voting data as observers say Venezuela election 'not democratic',"The Carter Center says the presidential election ""cannot be considered democratic"".",https://www.bbc.com/news/articles/cxx28wex0w6o
2024-08-01,BBC,news,The Mexican women aiding migrants on their perilous journey north,A group of women has been supporting people passing through their village en route to the US - defying a crackdown on migration.,https://www.bbc.com/news/articles/c720vye08y9o
2024-07-30,BBC,news,Fresh protests in Venezuela as anger grows at disputed election result,"The opposition says it has proof President Maduro's victory claim is fraudulent; his defence minster has warned of a ""coup"".",https://www.bbc.com/news/articles/c9r3v67w095o
2024-07-30,BBC,news,Key moments which led to Venezuela protests,We take a closer look at the series of events which have led to anti-government protests erupting in Venezuela.,https://www.bbc.com/news/articles/crgm9depvn2o
2024-07-30,BBC,clip news,Watch: Statue toppled and armed police deployed in Venezuela protests,Videos show opposition protesters in multiple locations taking to the streets.,https://www.bbc.com/news/videos/cjm9x3ggwgzo
2024-07-30,BBC,news,Protesters walk from mountain slums after disputed Venezuelan vote,Security forces fired tear gas and rubber bullets against people as thousands gathered in Caracas.,https://www.bbc.com/news/articles/cw5yze5k500o
2024-07-29,BBC,news,Choreographed celebrations in Venezuela as Maduro claims win,Maduro's supporters are jubilant but the opposition is demanding proof of the voting numbers.,https://www.bbc.com/news/articles/c1dmv9jlvj1o
2024-07-29,BBC,news,Venezuela's Maduro declared winner in disputed vote,Election officials say the president has an unassailable lead but the opposition vows to contest the result.,https://www.bbc.com/news/articles/cz5rj2mzgevo
2024-07-29,BBC,clip news,Venezuela's Maduro declared winner in disputed vote,"Both Maduro and Gonz lez, the opposition candidate, have claimed victory in this presidential election.",https://www.bbc.com/news/videos/c4ngkgxpq9jo
2024-07-29,BBC,news,Venezuelans in tense wait for election results,The opposition urges its supporters to witness the count at polling stations amid fears of vote fraud.,https://www.bbc.com/news/articles/cz7ek27j7j3o
2024-07-28,BBC,news,Venezuelans vote in election challenging Maduro's grip on power,"The opposition is hopeful it can oust the incumbent, whose party has ruled the country for 25 years.",https://www.bbc.com/news/articles/c1we220ew71o
2024-07-28,BBC,news,Venezuela's economy runs on oil - and music,Venezuela's battered economy is one of the key battlegrounds in Sunday's presidential election.,https://www.bbc.com/news/articles/c51y9r0jgxno
2024-07-27,BBC,news,Venezuela accused of grounding Latin American ex-leaders' flight,"Ahead of Sunday's presidential election, Venezuela is accused of blocking international observers.",https://www.bbc.com/news/articles/cn4v963pzm2o
2024-07-26,BBC,news,Venezuela holds elections on Sunday. Could real change be coming?,An economic crisis has forced millions to flee Venezuela. Could Sunday's election bring real change?,https://www.bbc.com/news/articles/c0kry1zpqq8o
2024-07-26,BBC,news,'El Mayo' Zambada and El Chapo's son: Who are the drug lords held in US?,Ismael Zambada and Joaqu n Guzm n L pez are two of the most wanted drug traffickers in the world.,https://www.bbc.com/news/articles/c0jqyggxgkjo
2024-07-26,BBC,news,Venezuela election: Five things you need to know,Venezuelans vote in a presidential election which could see the country change course after 25 years.,https://www.bbc.com/news/articles/c720dr48g1po
2024-07-25,BBC,news,Ten-year-old boy killed in Colombia's first drone death,The country's defence ministry has blamed Wednesday's attack on rebel guerrillas.,https://www.bbc.com/news/articles/c87r84xm6v2o
2024-07-24,BBC,news,Edmundo Gonz lez: The man taking on Maduro for Venezuela's presidency,"The former diplomat is the surprise opposition candidate trying to depose the incumbent, Nicol s Maduro.",https://www.bbc.com/news/articles/cevwzvxqw1vo
2024-07-24,BBC,news,Nicol s Maduro: The leader who promised to win 'by hook or by crook',The incumbent president of Venezuela has said he is determined to win a third consecutive term in office.,https://www.bbc.com/news/articles/cn098z5el7lo
2024-07-23,BBC,news,Sharks off Brazil coast test positive for cocaine,Sharks taken from the shores near Rio de Janeiro have tested for high levels of cocaine.,https://www.bbc.com/news/articles/cek9mr43x1xo
2024-07-23,BBC,news,Seized Mexican cartel 'monster trucks' destroyed,"The vehicles, which often feature homemade armour, are used as a show of force by cartels.",https://www.bbc.com/news/articles/c3gw3515jn0o
2024-07-22,BBC,news,Brits want to keep spotlight on hurricane-hit Caribbean,Britons with links to the Caribbean say they want to keep the aftermath of the storm on people's minds.,https://www.bbc.com/news/articles/crgrxy5z07po
2024-07-20,BBC,news,"Boat fire off Haiti kills at least 40 migrants, UN says","Forty-one others were rescued by the Haitian Coast Guard, with some now receiving hospital treatment.",https://www.bbc.com/news/articles/cldy9k2v329o
2024-07-17,BBC,clip news,Uncontacted indigenous people sighted in Peru,An uncontacted indigenous people in Peru has been spotted close to where logging companies have concessions.,https://www.bbc.com/news/videos/czrj0neyk4ko
2024-07-17,BBC,news,Venezuelan opposition leader's security chief detained,Milciades  vila is the latest member of the opposition campaign team to be detained.,https://www.bbc.com/news/articles/cv2grdk2vkvo
2024-07-16,BBC,news,Bolivia discovers huge natural gas field,The discovery comes at a time when gas exports - one of Bolivia's main sources of revenue - had dwindled.,https://www.bbc.com/news/articles/c25lpxzw9wlo
2024-07-14,BBC,news,Is Brazil's Brics-building worth it?,The Brazilian president sees the Brics as a way to remake the world - but it is dominated by China.,https://www.bbc.com/news/articles/c0venrydg8yo
2024-07-13,BBC,news,Five jailed for Ecuador presidential candidate's murder,The head of the Los Lobos gang is handed a 34 year sentence for ordering Fernando Villavicencio's murder.,https://www.bbc.com/news/articles/c880dd7x1myo
2024-07-11,BBC,clip news,Liverpool footballer N ez clashes with Colombia fans,The striker was seen confronting spectators in the stands after his national team Uruguay lost to Colombia in the Copa America semi-final.,https://www.bbc.com/news/videos/c6p25dp47n2o
2024-07-11,BBC,news,Rival Bolivian party factions in street brawl,Followers of President Luis Arce and former president Evo Morales faced off in La Paz.,https://www.bbc.com/news/articles/ckrg3m21mxgo
2024-07-09,BBC,news,Brazil's Bolsonaro may be charged over jewel sale,Brazil's ex-president is accused of benefiting from a scheme to sell gifts given to his government.,https://www.bbc.com/news/articles/c3gwdn2j816o
2024-07-09,BBC,news,Dominican Republic country profile,"Provides an overview of the Dominican Republic, including key facts about this Caribbean country.",https://www.bbc.com/news/world-latin-america-19246340
2024-07-09,BBC,news,El Salvador country profile,"Provides an overview of El Salvador, including key dates and facts for this Central American state.",https://www.bbc.com/news/world-latin-america-19401932
2024-07-09,BBC,news,Panama country profile,"Provides an overview of Panama, including key dates and facts about this central American country.",https://www.bbc.com/news/world-latin-america-19888936
2024-07-06,BBC,news,Mexico's coast battered by Hurricane Beryl,The storm is expected to re-intensify over the Gulf the Mexico after being downgraded.,https://www.bbc.com/news/articles/c3g60982178o
2024-07-05,BBC,news,Hurricane Beryl leaves Jamaican homes without power,"The powerful storm has passed, but torrential rain has prompted new warnings.",https://www.bbc.com/news/articles/ckdg7rp7vk9o
2024-07-05,BBC,clip news,Hurricane Beryl heads towards Mexico and the US,The National Hurricane Center forecasts the storm will hit the Yucatan Peninsula before heading towards Texas.,https://www.bbc.com/news/videos/cm527ppy3j3o
2024-07-04,BBC,news,Ecuador police free 49 people held by gang,"Police seize dynamite, weapons and ammunitions during a raid of tunnels in a mining area.",https://www.bbc.com/news/articles/cy9487g0y8yo
2024-07-04,BBC,news,In pictures: Hurricane Beryl devastates Caribbean islands,"Barbados, St Vincent and Grenada are recovering as the storm heads to Jamaica",https://www.bbc.com/news/articles/cn09gn5pvqqo
2024-07-04,BBC,news,'It's a disaster': Hurricane Beryl batters Jamaica,"Floodwaters poured down streets of Kingston, as the storm ripped roofs off buildings on the island's southern coast.",https://www.bbc.com/news/articles/cv2gm528k4mo
2024-07-04,BBC,news,Lula to steer clear of visiting Argentine leader,The Brazilian leader cancels a visit to a southern region because Javier Milei plans to be there.,https://www.bbc.com/news/articles/cpwdxvde2vjo
2024-07-03,BBC,clip news,'Worst hurricane ever' - Union Island resident on Beryl's wrath,Jeremie Tronet tells the BBC about the devastation on the island where he has lived for 15 years.,https://www.bbc.com/news/videos/cv2g6m4vlj7o
2024-07-03,BBC,news,'Almost whole island homeless' in Hurricane Beryl's wake,"Union Island, which lies off St Vincent and the Grenadines, has been devastated  by the powerful hurricane.",https://www.bbc.com/news/articles/c724x1rjlpno
2024-07-02,BBC,news,'Potentially catastrophic' Hurricane Beryl moves towards Jamaica,At least three people are reported to have died in the hurricane so far.,https://www.bbc.com/news/articles/c10lnnz1yj0o
2024-07-02,BBC,news,Mexican gang fight leaves pile of bodies,Officials found 19 bodies in and around a dumper truck abandoned in southern Chiapas state.,https://www.bbc.com/news/articles/cw0ydqq22g2o
2024-07-02,BBC,clip news,Flying in the eye of Hurricane Beryl,"As the storm reaches the Caribbean, weather researchers fly through the cloud to gather data.",https://www.bbc.com/news/videos/cd1r00r7ljlo
2024-07-02,BBC,news,At least one dead as Hurricane Beryl batters Caribbean,Several Caribbean nations are assessing damage after the hurricane made landfall over territories.,https://www.bbc.com/news/articles/cn09xznv4jno
2024-07-02,BBC,news,Plane diverted to Brazil after turbulence injures 30,The Dreamliner plane was flying from Madrid to Montevideo when the mid-air incident happened.,https://www.bbc.com/news/articles/c51ygv3lwlro
2024-06-30,BBC,clip news,Hurricane Beryl seen from space in Caribbean,Hurricane Beryl seen from space in Caribbean,https://www.bbc.com/news/videos/c51yr09x5r9o
2024-06-27,BBC,news,Bolivia unrest: Coup or no coup?,Gen Juan Jos  Z iga's storming of the presidential palace revives memories of military rule.,https://www.bbc.com/news/articles/ck5gje7gyygo
2024-06-27,BBC,clip news,Bolivia's failed coup attempt... in 75 seconds,It all started when the presidential palace in La Paz was stormed by soldiers.,https://www.bbc.com/news/videos/c2e4pv9zdmpo
2024-09-11,BBC,news,"Israeli strike kills five Palestinians in West Bank, health ministry says",The Israeli military says an aircraft struck an  armed terrorist cell  during an operation in Tubas.,https://www.bbc.com/news/articles/cr5ng136518o
2024-09-10,BBC,news,Israel says 'highly likely' its troops killed US-Turkish protester in West Bank,It says she was probably hit indirectly and unintentionally at a protest in the occupied West Bank.,https://www.bbc.com/news/articles/cdjw1ggkpd7o
2024-09-09,BBC,news,"Israeli strikes on Syrian military sites kill 18, health minister says",The Israeli military has not commented on the strikes on around the central town of Masyaf.,https://www.bbc.com/news/articles/cy0nrd730jdo
2024-09-08,BBC,news,Three Israelis shot dead at West Bank-Jordan crossing,Israeli officials say a gunman approached from the Jordanian side and opened fire.,https://www.bbc.com/news/articles/c0qexxqdxvdo
2024-09-06,BBC,news,US-Turkish protester killed in West Bank as Israeli forces opened fire,The IDF says it is investigating after Aysenur Ezgi Eygi was shot at a protest in Beita.,https://www.bbc.com/news/articles/cdx6771gyqzo
2024-09-06,BBC,news,Israeli forces pull out of Jenin after major operation,"More than 20 Palestinians, including civilians, were killed in over a week of battles with militants.",https://www.bbc.com/news/articles/cpdl751l3djo
2024-09-05,BBC,news,"Israeli strike kills five Palestinians in West Bank, ministry says",The Israeli military says it targeted an  armed terrorist cell  in Tubas overnight.,https://www.bbc.com/news/articles/c2l1qk9nxqjo
2024-09-04,BBC,news,Girl 'killed inside home' as Israeli West Bank operation continues,"The father of Lujain Musleh, 16, says she was shot by Israeli forces as she looked through a window.",https://www.bbc.com/news/articles/cpdl3veg1l4o
2024-09-04,BBC,news,US charges Hamas leaders over 7 October attack on Israel,"The indictment highlights the killing of US citizens, though analysts say the charges are partly symbolic.",https://www.bbc.com/news/articles/c9wj285xyp8o
2024-09-03,BBC,news,"Salvage operation for oil tanker in Red Sea not safe, EU mission says",The ship carrying one million barrels of oil was abandoned after an attack by Yemen's Houthis.,https://www.bbc.com/news/articles/cx2812pry0yo
2024-09-03,BBC,news,"Illegal outpost settlers rapidly seizing land in occupied West Bank, BBC finds","There has been a sharp rise in extremist Israeli settlers taking land from Palestinians, analysis shows.",https://www.bbc.com/news/articles/c207j6wy332o
2024-09-03,BBC,news,UK defends partial Israel arm sales ban,"Defence Secretary John Healey responds to criticism by saying the UK remains a  ""staunch ally"" of Israel.",https://www.bbc.com/news/articles/cm2np2l5mlko
2024-09-03,BBC,news,UK suspends some arms exports to Israel,The foreign secretary says there is a risk some parts might be used to breach international law.,https://www.bbc.com/news/articles/cd05pk95j2xo
2024-08-31,BBC,news,Families leave Jenin camp in Israel West Bank push,"Civilians trickle out of Jenin refugee camp, sealed off for almost four days by an Israeli operation.",https://www.bbc.com/news/articles/c78lr40el27o
2024-08-30,BBC,clip news,Boy who smashed Bronze Age jar returns to museum,"The 3,500-year-old jar was in Haifa's Hecht Museum in Israel.",https://www.bbc.com/news/videos/c623dpev3x4o
2024-08-30,BBC,news,Israel says Hamas leader killed on third day of West Bank operation,Israeli forces say they killed the head of Hamas in Jenin and two others in an overnight operation.,https://www.bbc.com/news/articles/c5ykjx57kz8o
2024-08-30,BBC,news,Israeli West Bank raid leaves destruction and determination in its wake,Palestinians in Nur Shams camp speak to the BBC's Lucy Williamson after Israeli forces withdraw.,https://www.bbc.com/news/articles/ckgj36n8e6ro
2024-08-29,BBC,news,UN calls for de-escalation as Israeli West Bank raids continue,"The IDF confirms 16 people have been killed as it carries out ""counter-terrorism"" operations.",https://www.bbc.com/news/articles/cj4xl4pvn0yo
2024-08-29,BBC,news,Inside the sealed-off Jenin refugee camp targeted by IDF,The camp has been sealed off by the Israeli army as part of a huge military operation in the occupied West Bank.,https://www.bbc.com/news/articles/c8ergpxnd8xo
2024-08-28,BBC,news,At least 10 Palestinians killed in Israeli raids in West Bank,At least 10 Palestinians are killed in separate incidents in the north of the territory.,https://www.bbc.com/news/articles/cm2ny546m7go
2024-08-27,BBC,news,Tanker attacked by Houthis could be leaking oil - US,"The Greek-flagged MV Sounion is on fire after being attacked several times last week, the Pentagon says.",https://www.bbc.com/news/articles/c9wjx5ndnvdo
2024-08-26,BBC,news,UN urges calm after Israel and Hezbollah trade strikes,The UN says Sunday's major cross-border attacks were a threat to regional security and stability.,https://www.bbc.com/news/articles/cr40dz5524qo
2024-08-25,BBC,clip news,Explosions over Israel as rockets fired from across Lebanon border,Tensions escalated sharply after Israel killed a Hezbollah commander in Beirut almost a month ago,https://www.bbc.com/news/videos/cy4lp1977x3o
2024-08-25,BBC,news,Israel and Hezbollah say they don't want war - but they are both ready for it,"This appears to be Hezbollah s first significant retaliation for the assassination of a senior commander, Jon Donnison writes.",https://www.bbc.com/news/articles/cjw398njqj4o
2024-08-22,BBC,news,Yemen weapons dealers selling machine guns on X,The traders operate in the capital Sana a and other areas under control of the Houthis.,https://www.bbc.com/news/articles/c86l4pl6072o
2024-08-13,BBC,news,Israeli minister denounced over call for Jewish prayer at Jerusalem holy site,Itamar Ben-Gvir visited the al-Aqsa Mosque compound with Israelis who defied a ban on Jewish prayer.,https://www.bbc.com/news/articles/cg58yj57jdeo
2024-08-13,BBC,news,"Yemen flooding leaves at least 57 dead, UN says","Torrential rain has worsened the ""dire humanitarian situation"" in the country, the UN says.",https://www.bbc.com/news/articles/cql3d1p6yq6o
2024-08-12,BBC,news,UK's Starmer urges Iran to refrain from Israel attack,The UK PM tells Iran's president there is a serious risk of miscalculation if an attack goes ahead.,https://www.bbc.com/news/articles/c0qewlw1e3zo
2024-08-12,BBC,news,Iranian woman paralysed after being shot over hijab,A source told the BBC police shot at Arezoo Badri's car before targeting her directly.,https://www.bbc.com/news/articles/c303ddrlzd9o
2024-08-11,BBC,news,Palestinian horse centre vows to rebuild after West Bank demolition,Khaled's equestrian centre was destroyed by Israel after being built without a permit.,https://www.bbc.com/news/articles/cy68g5zz1wjo
2024-08-07,BBC,news,Iran will respond at  right time  to killing of Hamas leader,Diplomatic efforts ramp up as Iran reiterates threats against Israel.,https://www.bbc.com/news/articles/czxlgwyevj9o
2024-08-07,BBC,news,Israel s underground hospital prepares for attack,"The facility, close to the border with Lebanon, is on standby in the event of another war.",https://www.bbc.com/news/articles/cg799l4eel1o
2024-08-07,BBC,news,Hamas names Yahya Sinwar as new overall leader,"Hamas has named Yahya Sinwar as its new political chief, replacing Ismail Haniyeh who was killed last week.",https://www.bbc.com/news/articles/cqxjjvdq7eyo
2024-08-06,BBC,news,Ten Palestinians dead in West Bank violence,Israel says it carried out two strikes targeting members of armed groups in Tubas and Jenin.,https://www.bbc.com/news/articles/cvgrr0k7xkyo
2024-08-05,BBC,news,"Blindfolded, bound and beaten: Palestinians tell of Israeli jail abuse","An Israeli rights group says prisons are overwhelmed, amid allegations of physical and mental violence.",https://www.bbc.com/news/articles/cx2yylgze4ro
2024-08-05,BBC,news,UN staff fired over possible links to 7 October attack,The sackings follow a UN investigation into their possible involvement in the Hamas-led attack on Israel.,https://www.bbc.com/news/articles/cnvyyz8461yo
2024-08-05,BBC,news,Calls for foreigners to leave Lebanon as war fears grow,"Fears grow that Iran may attack Israel after high-profile assassinations, with Hezbollah in Lebanon joining.",https://www.bbc.com/news/articles/c80xxeqel5po
2024-08-04,BBC,news,Casualties after third Israeli strike on school in a week,"Rescuers in Gaza say most of the dead were women and children, but Israel insists it targeted Hamas.",https://www.bbc.com/news/articles/c9x88jpw05lo
2024-08-03,BBC,news,Iran says Hamas leader killed from close range,Western media reports suggest Israel's secret service planted bombs inside the building Ismail Haniyeh was staying in.,https://www.bbc.com/news/articles/cg64642q0dxo
2024-08-02,BBC,news,'Still alive' - graduate Asmaa's texts to BBC from the ruins of Gaza,A young woman's sporadic messages to the BBC's Paul Adams give unique insight into life in Gaza.,https://www.bbc.com/news/articles/c728vj21qepo
2024-08-02,BBC,news,Al Jazeera rebuffs Israeli claim killed journalist was Hamas operative,"Israel said Ismail al-Ghoul took part in the 7 October attack, but Al Jazeera said that was a lie.",https://www.bbc.com/news/articles/c1rwr8lj9jro
2024-08-02,BBC,news,Hamas leader Haniyeh buried in Qatar,Ismail Haniyeh s burial caps a week of soaring tensions in the Middle East.,https://www.bbc.com/news/articles/c9wvwyx07m1o
2024-08-01,BBC,news,Hezbollah leader says conflict with Israel in 'new phase' after killings,"The killing of Hezbollah and Hamas leaders crossed ""red lines"", Hassan Nasrallah says, but he stops short of declaring all-out war.",https://www.bbc.com/news/articles/cn05v009n2ko
2024-08-01,BBC,news,What has happened to Hamas's most prominent leaders?,What we know about Hamas leaders since the start of the war with Israel.,https://www.bbc.com/news/articles/c1wex26nl61o
2024-08-01,BBC,news,"Hamas military chief was killed in July strike, Israel says","Hamas has not confirmed the death of Mohammed Deif, who led the group's military wing.",https://www.bbc.com/news/articles/cpv3gpy74ydo
2024-08-01,BBC,news,Hamas leader's funeral draws crowds in Iran,"Iran has threatened  harsh punishment  for Israel, which it blames for Ismail Haniyeh's assassination in Tehran.",https://www.bbc.com/news/articles/cz5rd0p2lxeo
2024-07-31,BBC,news,Iran vows revenge after Hamas leader assassinated in Tehran,"Benjamin Netanyahu warned Israel that ""challenging days lies ahead"" after Iran threatened ""harsh punishment"".",https://www.bbc.com/news/articles/c6p2ydk7er1o
2024-07-31,BBC,news,Hezbollah confirms commander died  in Israeli strike,"Israel had accused Fuad Shukr, a top Hezbollah commanders, of masterminding operations against Israel.",https://www.bbc.com/news/articles/cldy0zpyq77o
